age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,subscribe,date
41,entrepreneur,single,secondary,True,3216.0,True,True,unknown,718,3,-1,0.0,True,2008-06-09
52,blue-collar,married,secondary,True,-519.0,True,True,unknown,442,8,-1,0.0,True,2008-06-09
56,management,divorced,tertiary,True,1016.0,True,True,unknown,184,5,-1,0.0,True,2008-06-09
58,blue-collar,married,secondary,True,535.0,True,True,unknown,189,4,-1,0.0,True,2008-06-09
56,management,divorced,primary,True,7496.0,True,True,unknown,164,3,-1,0.0,True,2008-06-09
57,blue-collar,married,primary,True,831.0,True,True,unknown,166,3,-1,0.0,True,2008-06-09
46,technician,married,secondary,True,399.0,True,True,unknown,699,2,-1,0.0,True,2008-06-09
38,blue-collar,married,primary,True,3289.0,True,True,unknown,553,2,-1,0.0,True,2008-06-09
36,self-employed,single,tertiary,True,4844.0,True,True,unknown,1137,3,-1,0.0,True,2008-06-09
49,technician,married,secondary,True,378.0,True,True,unknown,189,2,-1,0.0,True,2008-06-09
49,housemaid,married,primary,True,3376.0,True,True,unknown,119,3,-1,0.0,True,2008-06-09
52,entrepreneur,married,tertiary,True,1115.0,True,True,unknown,124,2,-1,0.0,True,2008-06-09
40,blue-collar,married,primary,True,48.0,True,True,unknown,100,5,-1,0.0,True,2008-06-09
46,services,married,tertiary,True,474.0,True,True,unknown,445,2,-1,0.0,True,2008-06-09
42,technician,married,secondary,True,8036.0,True,True,unknown,948,5,-1,0.0,True,2008-06-09
38,admin.,married,primary,True,1487.0,True,True,unknown,332,2,-1,0.0,True,2008-06-09
39,blue-collar,married,secondary,True,138.0,True,True,unknown,61,2,-1,0.0,True,2008-06-09
35,services,married,secondary,True,-489.0,True,True,unknown,90,2,-1,0.0,True,2008-06-09
38,admin.,married,secondary,True,272.0,True,True,unknown,174,2,-1,0.0,True,2008-06-09
40,management,married,secondary,True,-63.0,True,True,unknown,248,4,-1,0.0,True,2008-06-09
58,retired,divorced,primary,True,593.0,True,True,unknown,204,2,-1,0.0,True,2008-06-09
25,admin.,single,secondary,True,66.0,True,True,unknown,271,3,-1,0.0,True,2008-06-09
57,services,divorced,primary,True,1367.0,True,True,unknown,144,3,-1,0.0,True,2008-06-09
35,unemployed,married,primary,True,859.0,True,True,unknown,330,3,-1,0.0,True,2008-06-09
39,blue-collar,single,primary,True,2.0,True,True,unknown,259,2,-1,0.0,True,2008-06-09
41,management,single,tertiary,True,1113.0,True,True,unknown,388,12,-1,0.0,True,2008-06-09
57,housemaid,married,secondary,True,992.0,True,True,unknown,329,3,-1,0.0,True,2008-06-09
35,blue-collar,married,secondary,True,3015.0,True,True,unknown,753,2,-1,0.0,True,2008-06-09
32,student,single,unknown,True,2313.0,True,True,unknown,99,26,-1,0.0,True,2008-06-09
54,retired,single,primary,True,767.0,True,True,unknown,42,2,-1,0.0,True,2008-06-09
40,technician,divorced,secondary,True,2394.0,True,True,unknown,75,4,-1,0.0,True,2008-06-09
39,services,married,secondary,True,1367.0,True,True,unknown,53,4,-1,0.0,True,2008-06-09
61,retired,married,secondary,True,173.0,True,True,unknown,182,2,-1,0.0,True,2008-06-09
59,management,married,tertiary,True,2020.0,True,True,unknown,250,2,-1,0.0,True,2008-06-09
40,admin.,divorced,secondary,True,90.0,True,True,unknown,511,5,-1,0.0,True,2008-06-09
53,management,married,secondary,True,2522.0,True,True,unknown,478,2,-1,0.0,True,2008-06-09
46,blue-collar,married,primary,True,10333.0,True,True,unknown,579,4,-1,0.0,True,2008-06-09
45,blue-collar,married,primary,True,408.0,True,True,unknown,253,2,-1,0.0,True,2008-06-09
35,housemaid,single,unknown,True,4378.0,True,True,unknown,376,3,-1,0.0,True,2008-06-09
48,entrepreneur,married,unknown,True,3233.0,True,True,unknown,66,6,-1,0.0,True,2008-06-09
35,blue-collar,single,primary,True,-269.0,True,True,unknown,96,10,-1,0.0,True,2008-06-09
50,housemaid,married,primary,True,3056.0,True,True,unknown,95,3,-1,0.0,True,2008-06-09
45,housemaid,married,secondary,True,513.0,True,True,unknown,126,3,-1,0.0,True,2008-06-09
39,blue-collar,married,primary,True,1387.0,True,True,unknown,52,3,-1,0.0,True,2008-06-09
44,self-employed,married,tertiary,True,3295.0,True,True,unknown,138,4,-1,0.0,True,2008-06-09
38,blue-collar,divorced,secondary,True,157.0,True,True,unknown,299,5,-1,0.0,True,2008-06-09
38,services,single,secondary,True,1076.0,True,True,unknown,69,6,-1,0.0,True,2008-06-09
41,management,married,tertiary,True,36.0,True,True,unknown,44,4,-1,0.0,True,2008-06-09
52,management,married,primary,True,48.0,True,True,unknown,135,2,-1,0.0,True,2008-06-09
49,blue-collar,married,secondary,True,59.0,True,True,unknown,154,10,-1,0.0,True,2008-06-09
38,blue-collar,married,secondary,True,1116.0,True,True,unknown,80,3,-1,0.0,True,2008-06-09
35,services,married,secondary,True,0.0,True,True,unknown,115,4,-1,0.0,True,2008-06-09
39,management,married,primary,True,0.0,True,True,unknown,308,7,-1,0.0,True,2008-06-11
39,blue-collar,single,secondary,True,16917.0,True,True,unknown,129,6,-1,0.0,True,2008-06-11
54,retired,married,secondary,True,1851.0,True,True,unknown,296,3,-1,0.0,True,2008-06-11
59,admin.,married,unknown,True,0.0,True,True,unknown,242,2,-1,0.0,True,2008-06-11
35,blue-collar,single,secondary,True,406.0,True,True,unknown,126,12,-1,0.0,True,2008-06-11
28,admin.,single,secondary,True,267.0,True,True,unknown,198,5,-1,0.0,True,2008-06-11
49,blue-collar,married,secondary,True,55.0,True,True,unknown,112,4,-1,0.0,True,2008-06-11
47,retired,married,primary,True,1464.0,True,True,unknown,180,4,-1,0.0,True,2008-06-11
38,self-employed,single,secondary,True,4056.0,True,True,unknown,69,2,-1,0.0,True,2008-06-11
43,technician,divorced,secondary,True,-191.0,True,True,unknown,76,3,-1,0.0,True,2008-06-11
47,technician,divorced,secondary,True,450.0,True,True,unknown,40,5,-1,0.0,True,2008-06-11
57,self-employed,married,unknown,True,964.0,True,True,unknown,70,5,-1,0.0,True,2008-06-11
42,entrepreneur,married,tertiary,True,5345.0,True,True,unknown,878,3,-1,0.0,True,2008-06-11
41,services,married,secondary,True,0.0,True,True,unknown,62,9,-1,0.0,True,2008-06-11
39,blue-collar,single,secondary,True,653.0,True,True,unknown,54,4,-1,0.0,True,2008-06-11
37,management,married,tertiary,True,1393.0,True,True,unknown,129,3,-1,0.0,True,2008-06-11
41,admin.,single,secondary,True,812.0,True,True,unknown,583,4,-1,0.0,True,2008-06-11
38,admin.,single,secondary,True,4023.0,True,True,unknown,339,2,-1,0.0,True,2008-06-11
37,management,single,secondary,True,235.0,True,True,unknown,27,2,-1,0.0,True,2008-06-11
55,admin.,married,secondary,True,994.0,True,True,unknown,490,2,-1,0.0,True,2008-06-11
36,blue-collar,married,primary,True,409.0,True,True,unknown,81,3,-1,0.0,True,2008-06-11
47,blue-collar,married,primary,True,4157.0,True,True,unknown,90,3,-1,0.0,True,2008-06-11
48,services,married,secondary,True,11516.0,True,True,unknown,399,8,-1,0.0,True,2008-06-11
48,entrepreneur,married,secondary,True,568.0,True,True,unknown,148,4,-1,0.0,True,2008-06-11
45,blue-collar,married,primary,True,13117.0,True,True,unknown,42,2,-1,0.0,True,2008-06-11
44,management,married,tertiary,True,13893.0,True,True,unknown,29,2,-1,0.0,True,2008-06-11
42,admin.,married,secondary,True,105.0,True,True,unknown,1159,4,-1,0.0,True,2008-06-11
54,retired,married,primary,True,1379.0,True,True,unknown,136,1,-1,0.0,True,2008-06-11
36,management,married,tertiary,True,1604.0,True,True,unknown,47,3,-1,0.0,True,2008-06-11
50,management,married,tertiary,True,396.0,True,True,unknown,62,2,-1,0.0,True,2008-06-11
49,retired,married,primary,True,3478.0,True,True,unknown,484,5,-1,0.0,True,2008-06-11
48,technician,married,secondary,True,1637.0,True,True,unknown,305,10,-1,0.0,True,2008-06-11
53,retired,single,secondary,True,1846.0,True,True,unknown,95,1,-1,0.0,True,2008-06-11
39,management,married,tertiary,True,-190.0,True,True,unknown,893,8,-1,0.0,True,2008-06-11
54,technician,married,secondary,True,2500.0,True,True,unknown,62,2,-1,0.0,True,2008-06-11
50,blue-collar,married,primary,True,811.0,True,True,unknown,103,3,-1,0.0,True,2008-06-11
49,blue-collar,married,primary,True,238.0,True,True,unknown,204,1,-1,0.0,True,2008-06-11
59,retired,married,primary,True,1930.0,True,True,unknown,453,1,-1,0.0,True,2008-06-11
60,services,divorced,secondary,True,47.0,True,True,unknown,360,1,-1,0.0,True,2008-06-11
43,housemaid,divorced,primary,True,0.0,True,True,unknown,643,1,-1,0.0,True,2008-06-11
53,self-employed,married,tertiary,True,1128.0,True,True,unknown,29,1,-1,0.0,True,2008-06-11
36,technician,married,tertiary,True,4139.0,True,True,unknown,175,4,-1,0.0,True,2008-06-11
59,entrepreneur,married,tertiary,True,712.0,True,True,unknown,109,1,-1,0.0,True,2008-06-11
27,technician,single,unknown,True,555.0,True,True,unknown,240,9,-1,0.0,True,2008-06-11
38,blue-collar,divorced,secondary,True,2998.0,True,True,unknown,91,1,-1,0.0,True,2008-06-11
50,management,married,tertiary,True,0.0,True,True,unknown,916,1,-1,0.0,True,2008-06-11
40,admin.,divorced,secondary,True,1967.0,True,True,unknown,363,1,-1,0.0,True,2008-06-11
60,blue-collar,married,primary,True,3230.0,True,True,unknown,281,4,-1,0.0,True,2008-06-11
45,technician,married,secondary,True,3007.0,True,True,unknown,442,1,-1,0.0,True,2008-06-11
36,blue-collar,single,secondary,True,161.0,True,True,unknown,196,2,-1,0.0,True,2008-06-11
59,management,married,tertiary,True,1574.0,True,True,unknown,181,1,-1,0.0,True,2008-06-11
35,blue-collar,married,primary,True,234.0,True,True,unknown,88,5,-1,0.0,True,2008-06-11
44,blue-collar,married,primary,True,0.0,True,True,unknown,112,2,-1,0.0,True,2008-06-11
45,entrepreneur,divorced,tertiary,True,1273.0,True,True,unknown,197,3,-1,0.0,True,2008-06-11
38,blue-collar,married,primary,True,3057.0,True,True,unknown,133,1,-1,0.0,True,2008-06-11
46,self-employed,married,primary,True,2295.0,True,True,unknown,138,1,-1,0.0,True,2008-06-11
37,management,married,primary,True,1959.0,True,True,unknown,439,1,-1,0.0,True,2008-06-11
53,retired,divorced,secondary,True,-24.0,True,True,unknown,303,1,-1,0.0,True,2008-06-11
44,housemaid,married,secondary,True,192.0,True,True,unknown,232,2,-1,0.0,True,2008-06-11
59,retired,married,tertiary,True,307.0,True,True,unknown,63,5,-1,0.0,True,2008-06-11
57,housemaid,married,primary,True,625.0,True,True,unknown,867,1,-1,0.0,True,2008-06-11
51,retired,married,secondary,True,1435.0,True,True,unknown,587,1,-1,0.0,True,2008-06-11
41,management,single,tertiary,True,8368.0,True,True,unknown,179,1,-1,0.0,True,2008-06-11
45,blue-collar,married,unknown,True,2056.0,True,True,unknown,191,1,-1,0.0,True,2008-06-11
49,technician,single,tertiary,True,2585.0,True,True,unknown,64,1,-1,0.0,True,2008-06-11
44,blue-collar,married,secondary,True,289.0,True,True,unknown,300,1,-1,0.0,True,2008-06-11
38,housemaid,married,secondary,True,634.0,True,True,unknown,105,4,-1,0.0,True,2008-06-11
53,admin.,single,secondary,True,-285.0,True,True,unknown,328,1,-1,0.0,True,2008-06-11
39,blue-collar,single,secondary,True,393.0,True,True,unknown,339,1,-1,0.0,True,2008-06-11
50,management,married,unknown,True,8345.0,True,True,unknown,561,1,-1,0.0,True,2008-06-11
54,management,married,tertiary,True,16843.0,True,True,unknown,116,1,-1,0.0,True,2008-06-11
60,blue-collar,married,unknown,True,3538.0,True,True,unknown,261,1,-1,0.0,True,2008-06-11
52,retired,married,unknown,True,293.0,True,True,unknown,706,1,-1,0.0,True,2008-06-11
58,admin.,married,primary,True,2232.0,True,True,unknown,219,1,-1,0.0,True,2008-06-11
59,self-employed,married,secondary,True,1986.0,True,True,unknown,139,1,-1,0.0,True,2008-06-11
51,admin.,single,unknown,True,196.0,True,True,unknown,98,1,-1,0.0,True,2008-06-11
42,self-employed,divorced,tertiary,True,0.0,True,True,unknown,694,2,-1,0.0,True,2008-06-11
38,self-employed,single,secondary,True,0.0,True,True,unknown,68,3,-1,0.0,True,2008-06-11
39,blue-collar,married,secondary,True,7653.0,True,True,unknown,165,2,-1,0.0,True,2008-06-11
49,services,divorced,secondary,True,725.0,True,True,unknown,275,2,-1,0.0,True,2008-06-11
37,self-employed,married,secondary,True,883.0,True,True,unknown,153,1,-1,0.0,True,2008-06-11
54,housemaid,married,unknown,True,4789.0,True,True,unknown,83,1,-1,0.0,True,2008-06-11
51,blue-collar,married,unknown,True,1137.0,True,True,unknown,76,1,-1,0.0,True,2008-06-11
42,housemaid,married,primary,True,16.0,True,True,unknown,79,1,-1,0.0,True,2008-06-11
58,management,married,unknown,True,0.0,True,True,unknown,145,1,-1,0.0,True,2008-06-11
37,services,divorced,secondary,True,532.0,True,True,unknown,199,1,-1,0.0,True,2008-06-11
37,admin.,married,unknown,True,463.0,True,True,unknown,158,1,-1,0.0,True,2008-06-11
45,management,married,tertiary,True,409.0,True,True,unknown,144,1,-1,0.0,True,2008-06-11
51,housemaid,married,unknown,True,819.0,True,True,unknown,316,1,-1,0.0,True,2008-06-11
36,self-employed,married,tertiary,True,2517.0,True,True,unknown,117,2,-1,0.0,True,2008-06-11
43,management,married,tertiary,True,5523.0,True,True,unknown,78,1,-1,0.0,True,2008-06-11
51,blue-collar,married,primary,True,7080.0,True,True,unknown,26,1,-1,0.0,True,2008-06-11
42,technician,married,unknown,True,0.0,True,True,unknown,241,1,-1,0.0,True,2008-06-11
42,blue-collar,married,secondary,True,103.0,True,True,unknown,95,2,-1,0.0,True,2008-06-11
38,blue-collar,married,secondary,True,361.0,True,True,unknown,601,1,-1,0.0,True,2008-06-11
60,retired,married,primary,True,6307.0,True,True,unknown,362,1,-1,0.0,True,2008-06-11
57,housemaid,married,primary,True,58.0,True,True,unknown,510,1,-1,0.0,True,2008-06-11
57,housemaid,divorced,primary,True,395.0,True,True,unknown,125,1,-1,0.0,True,2008-06-11
59,retired,single,secondary,True,1150.0,True,True,unknown,91,1,-1,0.0,True,2008-06-11
57,services,divorced,primary,True,362.0,True,True,unknown,187,1,-1,0.0,True,2008-06-11
40,technician,married,secondary,True,0.0,True,True,unknown,420,1,-1,0.0,True,2008-06-11
31,blue-collar,single,secondary,True,-9.0,True,True,unknown,115,16,-1,0.0,True,2008-06-11
49,entrepreneur,married,tertiary,True,384.0,True,True,unknown,64,1,-1,0.0,True,2008-06-11
42,self-employed,married,tertiary,True,1202.0,True,True,unknown,40,1,-1,0.0,True,2008-06-11
39,admin.,single,secondary,True,35.0,True,True,unknown,242,1,-1,0.0,True,2008-06-11
54,management,married,tertiary,True,69.0,True,True,unknown,113,1,-1,0.0,True,2008-06-11
52,blue-collar,married,primary,True,1884.0,True,True,unknown,68,4,-1,0.0,True,2008-06-11
39,services,divorced,secondary,True,2.0,True,True,unknown,62,1,-1,0.0,True,2008-06-11
46,services,married,secondary,True,379.0,True,True,unknown,886,2,-1,0.0,True,2008-06-11
51,unknown,married,unknown,True,12.0,True,True,unknown,45,1,-1,0.0,True,2008-06-11
59,retired,married,unknown,True,1033.0,True,True,unknown,1199,1,-1,0.0,True,2008-06-11
40,admin.,divorced,secondary,True,6.0,True,True,unknown,140,1,-1,0.0,True,2008-06-11
58,housemaid,married,secondary,True,4840.0,True,True,unknown,366,1,-1,0.0,True,2008-06-11
35,services,married,secondary,True,2135.0,True,True,unknown,436,1,-1,0.0,True,2008-06-11
37,blue-collar,single,primary,True,914.0,True,True,unknown,72,1,-1,0.0,True,2008-06-11
56,unknown,divorced,primary,True,558.0,True,True,unknown,119,1,-1,0.0,True,2008-06-11
52,housemaid,married,primary,True,3283.0,True,True,unknown,553,1,-1,0.0,True,2008-06-11
56,blue-collar,married,secondary,True,1210.0,True,True,unknown,935,1,-1,0.0,True,2008-06-11
53,technician,married,tertiary,True,431.0,True,True,unknown,74,1,-1,0.0,True,2008-06-11
45,unknown,married,primary,True,44.0,True,True,unknown,81,1,-1,0.0,True,2008-06-11
49,management,married,tertiary,True,64.0,True,True,unknown,586,1,-1,0.0,True,2008-06-11
41,housemaid,single,primary,True,1179.0,True,True,unknown,950,4,-1,0.0,True,2008-06-11
47,blue-collar,married,secondary,True,303.0,True,True,unknown,261,1,-1,0.0,True,2008-06-11
50,blue-collar,married,tertiary,True,676.0,True,True,unknown,159,1,-1,0.0,True,2008-06-11
43,admin.,divorced,secondary,True,57.0,True,True,unknown,46,1,-1,0.0,True,2008-06-11
40,unemployed,divorced,secondary,True,0.0,True,True,unknown,473,1,-1,0.0,True,2008-06-11
38,blue-collar,married,primary,True,8637.0,True,True,unknown,119,1,-1,0.0,True,2008-06-11
35,blue-collar,divorced,unknown,True,164.0,True,True,unknown,967,2,-1,0.0,True,2008-06-11
36,management,single,tertiary,True,0.0,True,True,unknown,33,1,-1,0.0,True,2008-06-11
38,services,married,secondary,True,433.0,True,True,unknown,148,1,-1,0.0,True,2008-06-11
45,management,married,tertiary,True,1866.0,True,True,unknown,116,7,-1,0.0,True,2008-06-11
58,unknown,married,unknown,True,0.0,True,True,unknown,464,2,-1,0.0,True,2008-06-11
38,blue-collar,married,secondary,True,-10.0,True,True,unknown,174,1,-1,0.0,True,2008-06-11
36,blue-collar,married,secondary,True,717.0,True,True,unknown,63,1,-1,0.0,True,2008-06-11
44,blue-collar,married,secondary,True,594.0,True,True,unknown,340,1,-1,0.0,True,2008-06-11
58,technician,married,primary,True,139.0,True,True,unknown,103,1,-1,0.0,True,2008-06-11
51,technician,married,secondary,True,13089.0,True,True,unknown,247,1,-1,0.0,True,2008-06-11
40,blue-collar,single,primary,True,1780.0,True,True,unknown,114,1,-1,0.0,True,2008-06-11
23,student,single,secondary,True,1284.0,True,True,unknown,327,10,-1,0.0,True,2008-06-11
50,blue-collar,married,unknown,True,0.0,True,True,unknown,249,1,-1,0.0,True,2008-06-11
45,housemaid,divorced,primary,True,544.0,True,True,unknown,110,1,-1,0.0,True,2008-06-11
49,blue-collar,divorced,secondary,True,1869.0,True,True,unknown,257,1,-1,0.0,True,2008-06-11
55,retired,married,primary,True,8894.0,True,True,unknown,262,1,-1,0.0,True,2008-06-11
40,blue-collar,married,secondary,True,11084.0,True,True,unknown,113,1,-1,0.0,True,2008-06-11
45,technician,divorced,secondary,True,0.0,True,True,unknown,127,1,-1,0.0,True,2008-06-11
45,self-employed,married,primary,True,750.0,True,True,unknown,183,9,-1,0.0,True,2008-06-11
48,admin.,married,secondary,True,155.0,True,True,unknown,222,3,-1,0.0,True,2008-06-11
56,blue-collar,married,secondary,True,0.0,True,True,unknown,142,2,-1,0.0,True,2008-06-11
41,housemaid,divorced,secondary,True,637.0,True,True,unknown,678,4,-1,0.0,True,2008-06-11
38,admin.,married,primary,True,464.0,True,True,unknown,86,2,-1,0.0,True,2008-06-11
59,technician,married,tertiary,True,4445.0,True,True,unknown,96,7,-1,0.0,True,2008-06-11
25,blue-collar,married,primary,True,-83.0,True,True,unknown,211,17,-1,0.0,True,2008-06-11
57,housemaid,married,primary,True,2234.0,True,True,unknown,201,5,-1,0.0,True,2008-06-11
54,admin.,married,secondary,True,1326.0,True,True,unknown,105,2,-1,0.0,True,2008-06-11
36,services,married,secondary,True,24.0,True,True,unknown,100,5,-1,0.0,True,2008-06-11
36,unemployed,single,tertiary,True,9019.0,True,True,unknown,952,3,-1,0.0,True,2008-06-11
36,services,married,secondary,True,2153.0,True,True,unknown,181,2,-1,0.0,True,2008-06-11
48,management,married,secondary,True,397.0,True,True,unknown,389,6,-1,0.0,True,2008-06-11
